Time; Event Name; Button; Feedback; Target Path; Target Distance; Target Speed; Accuracy
892.525; Button Pressed; X; visual + haptic; Loop; 8.71; 1.5; 18.90
892.525; Target Shot
893.039; Target destroyed
894.052; Target respawned
900.536; Before Click; X; visual + haptic; Square; 5.27; 1; 83.27
900.536; Button Pressed; X; visual + haptic; Square; 5.27; 1; 83.27
900.536; Target Shot
901.036; Target destroyed
902.049; Target respawned
906.340; Before Click; X; visual + haptic; Circle; 9.42; 2; 33.06
906.340; Button Pressed; X; visual + haptic; Circle; 9.42; 2; 33.06
906.340; Target Shot
906.840; Target destroyed
907.853; Target respawned
910.213; Before Click; X; visual + haptic; Static; 2.21; 0; 99.17
910.213; Button Pressed; X; visual + haptic; Static; 2.21; 0; 99.17
910.213; Target Shot
910.727; Target destroyed
911.741; Target respawned
1144.391; Before Click; Trigger; visual + haptic + audio; Square; 6.41; 1; 70.47
1144.391; Button Pressed; Trigger; visual + haptic + audio; Square; 6.41; 1; 70.47
1144.391; Target Shot
1144.905; Target destroyed
1145.918; Target respawned
1147.709; Before Click; Trigger; visual + haptic + audio; Circle; 8.45; 2; 50.64
1147.709; Button Pressed; Trigger; visual + haptic + audio; Circle; 8.45; 2; 50.64
1147.709; Target Shot
1148.223; Target destroyed
1149.237; Target respawned
1151.638; Before Click; Trigger; visual + haptic + audio; Static; 2.18; 0; 97.19
1151.638; Button Pressed; Trigger; visual + haptic + audio; Static; 2.18; 0; 97.19
1151.638; Target Shot
1152.139; Target destroyed
1153.152; Target respawned
1154.818; Before Click; Trigger; visual + haptic + audio; Line; 3.67; 0.5; 67.44
1154.818; Button Pressed; Trigger; visual + haptic + audio; Line; 3.67; 0.5; 67.44
1154.818; Target Shot
1155.331; Target destroyed
1156.345; Target respawned
1164.287; Before Click; Trigger; visual + haptic + audio; Loop; 8.21; 1.5; 25.78
1164.287; Button Pressed; Trigger; visual + haptic + audio; Loop; 8.21; 1.5; 25.78
1164.287; Target Shot
1164.801; Target destroyed
1165.815; Target respawned
1206.023; Before Click; Trigger; visual; Square; 6.67; 1; 43.72
1206.023; Button Pressed; Trigger; visual; Square; 6.67; 1; 22.27
1206.023; Target Shot
1206.523; Target destroyed
1207.536; Target respawned
1211.674; Before Click; Trigger; visual; Line; 3.82; 0.5; 22.27
1211.674; Button Pressed; Trigger; visual; Line; 3.82; 0.5; 76.58
1211.674; Target Shot
1212.188; Target destroyed
1213.202; Target respawned
1218.533; Before Click; Trigger; visual; Circle; 8.43; 2; 76.58
1218.533; Button Pressed; Trigger; visual; Circle; 8.43; 2; 11.92
1218.533; Target Shot
1219.047; Target destroyed
1220.060; Target respawned
1222.379; Before Click; Trigger; visual; Loop; 6.50; 1.5; 11.92
1222.379; Button Pressed; Trigger; visual; Loop; 6.50; 1.5; 23.50
1222.379; Target Shot
1222.893; Target destroyed
1223.907; Target respawned
1225.892; Before Click; Trigger; visual; Static; 2.30; 0; 23.50
1225.892; Button Pressed; Trigger; visual; Static; 2.30; 0; 97.69
1225.892; Target Shot
1226.406; Target destroyed
1227.419; Target respawned
1352.088; Before Click; Trigger; haptic; Square; 5.21; 1; 64.93
1352.088; Button Pressed; Trigger; haptic; Square; 5.21; 1; 64.93
1352.088; Target Shot
1352.589; Target destroyed
1353.602; Target respawned
1356.116; Before Click; Trigger; haptic; Line; 3.66; 0.5; 72.74
1356.116; Button Pressed; Trigger; haptic; Line; 3.66; 0.5; 72.74
1356.116; Target Shot
1356.629; Target destroyed
1357.643; Target respawned
1360.572; Before Click; Trigger; haptic; Loop; 6.43; 1.5; 63.41
1360.572; Button Pressed; Trigger; haptic; Loop; 6.43; 1.5; 63.41
1360.572; Target Shot
1361.086; Target destroyed
1362.100; Target respawned
1363.780; Before Click; Trigger; haptic; Static; 2.17; 0; 93.46
1363.780; Button Pressed; Trigger; haptic; Static; 2.17; 0; 93.46
1363.780; Target Shot
1364.280; Target destroyed
1365.293; Target respawned
1368.681; Before Click; Trigger; haptic; Circle; 8.41; 2; 51.28
1368.681; Button Pressed; Trigger; haptic; Circle; 8.41; 2; 51.28
1368.681; Target Shot
1369.195; Target destroyed
1370.208; Target respawned
1497.585; Before Click; Trigger; audio; Line; 3.84; 0.5; 67.77
1497.585; Button Pressed; Trigger; audio; Line; 3.84; 0.5; 67.77
1497.585; Target Shot
1498.099; Target destroyed
1499.112; Target respawned
1504.625; Before Click; Trigger; audio; Circle; 9.02; 2; 58.45
1504.625; Button Pressed; Trigger; audio; Circle; 9.02; 2; 58.45
1504.625; Target Shot
1505.139; Target destroyed
1506.152; Target respawned
1512.803; Before Click; Trigger; audio; Loop; 7.00; 1.5; 45.20
1512.803; Button Pressed; Trigger; audio; Loop; 7.00; 1.5; 45.20
1512.803; Target Shot
1513.317; Target destroyed
1514.330; Target respawned
1516.274; Before Click; Trigger; audio; Static; 2.23; 0; 95.90
1516.274; Button Pressed; Trigger; audio; Static; 2.23; 0; 95.90
1516.274; Target Shot
1516.787; Target destroyed
1517.801; Target respawned
1521.994; Before Click; Trigger; audio; Square; 5.30; 1; 78.67
1521.994; Button Pressed; Trigger; audio; Square; 5.30; 1; 78.67
1521.994; Target Shot
1522.494; Target destroyed
1523.508; Target respawned
1622.229; Before Click; Trigger; visual + haptic; Square; 6.00; 1; 71.08
1622.229; Button Pressed; Trigger; visual + haptic; Square; 6.00; 1; 71.08
1622.229; Target Shot
1622.741; Target destroyed
1623.755; Target respawned
1628.239; Before Click; Trigger; visual + haptic; Loop; 6.50; 1.5; 60.82
1628.239; Button Pressed; Trigger; visual + haptic; Loop; 6.50; 1.5; 60.82
1628.239; Target Shot
1628.739; Target destroyed
1629.752; Target respawned
1631.418; Before Click; Trigger; visual + haptic; Line; 4.45; 0.5; 72.93
1631.418; Button Pressed; Trigger; visual + haptic; Line; 4.45; 0.5; 72.93
1631.418; Target Shot
1631.932; Target destroyed
1632.932; Target respawned
1634.876; Before Click; Trigger; visual + haptic; Static; 2.30; 0; 95.31
1634.876; Button Pressed; Trigger; visual + haptic; Static; 2.30; 0; 95.31
1634.876; Target Shot
1635.389; Target destroyed
1636.403; Target respawned
1644.456; Before Click; Trigger; visual + haptic; Circle; 9.81; 2; 29.22
1644.456; Button Pressed; Trigger; visual + haptic; Circle; 9.81; 2; 29.22
1644.456; Target Shot
1644.970; Target destroyed
1645.984; Study End
1645.984; Target respawned
